region,address,name,type1,type2,lon,lat
용인시 처인구,경기 용인시 처인구 남사읍 천덕산로11번길 113,경기도축산진흥센터 주차장1,실외,야외시설,127.1168973,37.12622091
용인시 처인구,경기 용인시 처인구 남사읍 천덕산로11번길 113,경기도축산진흥센터 주차장1,실외,야외시설,127.1168973,37.12622091
용인시 처인구,경기 용인시 처인구 백옥대로 1315,유림동 주차장,실내,지상,127.2115096,37.25248942
용인시 처인구,경기 용인시 처인구 백옥대로 1315,유림동 주차장,실내,지상,127.2115096,37.25248942
용인시 처인구,경기 용인시 처인구 이동읍 이원로 12,삼봉빌딩,미분류,미분류,127.2076923,37.18991693
용인시 처인구,경기 용인시 처인구 백암면 삼백로835번길 24,알렉스더 커피 용인점 제2주차장,골목길,주택가,127.3660926,37.14527667
용인시 처인구,경기 용인시 처인구 백암면 삼백로835번길 24,알렉스더 커피 용인점 제2주차장,골목길,주택가,127.3660926,37.14527667
용인시 처인구,경기 용인시 처인구 남사읍 각궁로 252-76,국립중앙청소년디딤센터 주차장2,실외,야외시설,127.1660568,37.10009986
용인시 처인구,경기 용인시 처인구 남사읍 천덕산로11번길 113,경기도축산진흥센터 주차장1,실외,야외시설,127.1168973,37.12622091
용인시 처인구,경기 용인시 처인구 남사읍 천덕산로11번길 113,경기도축산진흥센터 주차장1,실외,야외시설,127.1168973,37.12622091
용인시 처인구,경기 용인시 처인구 백옥대로 1315,유림동 주차장,실내,지상,127.2115096,37.25248942
용인시 처인구,경기 용인시 처인구 백옥대로 1315,유림동 주차장,실내,지상,127.2115096,37.25248942
용인시 처인구,경기 용인시 처인구 모현읍 충렬로8번길 44,나이스파크 모현농협 능원지점주차장,실외,건물주변,127.1760581,37.34287953
용인시 처인구,경기 용인시 처인구 모현읍 백옥대로 2373,나이스파크 모현농협 본점 주차장,실외,건물주변,127.2488191,37.33557156
용인시 처인구,경기 용인시 처인구 백암면 삼백로835번길 24,알렉스더 커피 용인점 제2주차장,골목길,주택가,127.3660926,37.14527667
용인시 처인구,경기 용인시 처인구 백암면 삼백로835번길 24,알렉스더 커피 용인점 제2주차장,골목길,주택가,127.3660926,37.14527667
용인시 처인구,경기 용인시 처인구 명지로 116,명지대학교 자연캠퍼스 주차장8,실외,야외시설,127.1877862,37.22042339
용인시 처인구,경기 용인시 처인구 양지면 양대로 155,세중박물관 주차장2,실외,야외시설,127.289644,37.24726743
용인시 처인구,경기 용인시 처인구 모현읍 새래로 158-33,용인공원 4주차장,실외,야외,127.2569499,37.2969793
용인시 처인구,경기 용인시 처인구 모현읍 새래로 158-33,천명지2 주차장,실외,야외시설,127.2526426,37.29797791
용인시 처인구,경기 용인시 처인구 모현읍 초부리 산 63-1,천명지1 주차장,실외,야외시설,127.2549841,37.29874777
용인시 처인구,경기 용인시 처인구 양지면 남평로 95-1,풍양조씨청교파양지종회,미분류,미분류,127.2936859,37.22704492
용인시 처인구,경기 용인시 처인구 양지면 용곡로 32,대성파킹 삼성디오네,미분류,미분류,127.2912484,37.22498853
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로376번길 1-27,삼성안내견학교 주차장1,미분류,미분류,127.2033114,37.30230239
용인시 처인구,경기 용인시 처인구 남사읍 천덕산로11번길 42-1,경기도소방학교 주차장2,미분류,미분류,127.1190692,37.12479507
용인시 처인구,경기 용인시 처인구 포곡읍 포곡로 188-18,중앙노동경제연구원 주차장5,실외,건물주변,127.2265381,37.27234939
용인시 처인구,경기 용인시 처인구 포곡읍 유운리 671,삼성안내견학교 주차장3,실외,야외시설,127.2064475,37.3022547
용인시 처인구,경기 용인시 처인구 원삼면 죽양대로1763번길 65,카라반&모터홈 카모,실외,건물주변,127.3184988,37.19256297
용인시 처인구,경기 용인시 처인구 모현읍 초부로 220,용인 자연휴양림 주차장3,실외,야외시설,127.2695319,37.31555945
용인시 처인구,경기 용인시 처인구 임원로 119 1층,한주이앤씨,실외,건물주변,127.2234629,37.25701232
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로376번길 1-28,삼성안내견학교 주차장5,실외,건물주변,127.2068834,37.30185649
용인시 처인구,경기 용인시 처인구 남사읍 삼인로 152,북리지주차장,미분류,미분류,127.1421521,37.15661311
용인시 처인구,경기 용인시 처인구 포곡읍 삼계리 328-2,요한의집 주차장1,실외,건물주변,127.2413084,37.28948578
용인시 처인구,경기 용인시 처인구 남사읍 봉명리 637-1,경기도소방학교 주차장3,미분류,미분류,127.1186538,37.12474674
용인시 처인구,경기 용인시 처인구 양지면 학촌로 110,총신대학교 주차장4,실외,건물주변,127.2993966,37.24522484
용인시 처인구,경기 용인시 처인구 원삼면 내동로14번길 74,삼성국제경영연구소 주차장2,실외,건물주변,127.2894587,37.17520214
용인시 처인구,경기 용인시 처인구 포곡읍 포곡로108번길 13-7 1층,둔전리공영주차장 화장실,미분류,미분류,127.2187471,37.26895046
용인시 처인구,경기 용인시 처인구 백암면 용천리 729,용인대장금테마파크주차장 공중화장실,미분류,미분류,127.3415582,37.12177581
용인시 처인구,경기 용인시 처인구 백암면 한택로 2,한택식물원 주차장 공중화장실,실외,미분류,127.4062819,37.0947373
용인시 처인구,경기 용인시 처인구 포곡읍 곡현로 76,에버랜드 2무료주차장 공중화장실,실외,야외시설,127.2200305,37.28638182
용인시 처인구,경기 용인시 처인구 명지로60번길 8-3,CU 용인주차타워점,미분류,미분류,127.1869806951121,37.23094708419324
용인시 처인구,경기 용인시 처인구 남사읍 통삼리 853-2,서플러스글로벌 반도체장비클러스터 주차장입구,실외,건물주변,127.131751,38.04064354
용인시 처인구,경기 용인시 처인구 양지면 양지로 215,아스테리카 by THE CHAIR,실외,건물주변,127.2924453,37.23427021
용인시 처인구,경기 용인시 처인구 이동읍 백자로166번길 6-9,오리날다,실외,건물주변,127.1699039,37.20871153
용인시 처인구,경기 용인시 처인구 백암면 고안로51번길 205,써닝포인트CC 주차장,실내,지하,127.4198395174429,37.14627561639296
용인시 처인구,경기 용인시 처인구 백암면 고안로51번길 205,써닝포인트CC 주차장,실내,지하,127.4198395174429,37.14627561639296
